ell  q  S
0.1759983353 0.1021972465 3.806246412
0.1760776974 0.1022855695 3.826277961
0.1761550325 0.1023717167 3.846191702
0.1762303921 0.1024557392 3.865985867
0.1763038263 0.1025376872 3.885658697
0.1763753838 0.1026176099 3.905208445
0.1764451123 0.1026955552 3.924633374
0.1765130581 0.1027715703 3.943931759
0.1765792666 0.102845701 3.963101885
0.1766437818 0.1029179923 3.98214205
0.1767066467 0.1029884881 4.001050563
0.1767679031 0.1030572313 4.019825744
0.176827592 0.103124264 4.038465925
0.176885753 0.1031896272 4.056969451
0.1769424248 0.1032533609 4.075334678
0.1769976453 0.1033155042 4.093559974
0.1770514512 0.1033760954 4.111643722
0.1771038782 0.1034351717 4.129584313
0.1771549612 0.1034927697 4.147380156
0.1772047343 0.1035489248 4.165029669
0.1772532303 0.1036036718 4.182531284
0.1773004816 0.1036570446 4.199883447
0.1773465193 0.1037090761 4.217084616
0.1773913742 0.1037597987 4.234133265
0.1774350757 0.1038092437 4.251027877
0.1774776528 0.1038574419 4.267766953
0.1775191336 0.1039044231 4.284349006
0.1775595455 0.1039502165 4.300772562
0.1775989151 0.1039948505 4.317036164
0.1776372682 0.1040383528 4.333138366
0.1776746301 0.1040807505 4.349077737
0.1777110253 0.1041220697 4.364852864
0.1777464776 0.1041623362 4.380462343
0.1777810102 0.104201575 4.395904788
0.1778146456 0.1042398103 4.411178829
0.1778474057 0.1042770659 4.426283107
0.177879312 0.1043133647 4.441216282
0.177910385 0.1043487294 4.455977026
