t  S  q  ell
0.7215 2.945288226 0.3966310265 0.4737065496
0.723 2.922083612 0.3966310265 0.4730892863
0.7245 2.898841506 0.3966310265 0.4724564995
0.726 2.875563973 0.3966310265 0.4718078343
0.7275 2.85225308 0.3966310265 0.4711429301
0.729 2.828910898 0.3966310265 0.4704614201
0.7305 2.8055395 0.3966310265 0.4697629317
0.732 2.782140962 0.3966310265 0.4690470863
0.7335 2.758717363 0.3966310265 0.4683134996
0.735 2.735270783 0.3966310265 0.4675617814
0.7365 2.711803305 0.3966310265 0.4667915357
0.738 2.688317014 0.3966310265 0.4660023609
0.7395 2.664813995 0.3966310265 0.4651938497
0.741 2.641296336 0.3966310265 0.4643655894
0.7425 2.617766127 0.3966310265 0.4635171615
0.744 2.594225457 0.3966310265 0.4626481425
0.7455 2.570676417 0.3966310265 0.4617581035
0.747 2.547121099 0.3966310265 0.4608466104
0.7485 2.523561596 0.3966310265 0.4599132241
0.75 2.5 0.3966310265 0.4589575007
0.7515 2.476438404 0.3966310265 0.4579789915
0.753 2.452878901 0.3966310265 0.4569772435
0.7545 2.429323583 0.3966310265 0.4559517988
0.756 2.405774543 0.3966310265 0.4549021959
0.7575 2.382233873 0.3966310265 0.453827969
0.759 2.358703664 0.3966310265 0.4527286485
0.7605 2.335186005 0.3966310265 0.4516037615
0.762 2.311682986 0.3966310265 0.4504528316
0.7635 2.288196695 0.3966310265 0.4492753795
0.765 2.264729217 0.3966310265 0.4480709231
0.7665 2.241282637 0.3966310265 0.4468389778
0.768 2.217859038 0.3966310265 0.445579057
0.7695 2.1944605 0.3966310265 0.4442906722
0.771 2.171089102 0.3966310265 0.4429733332
0.7725 2.14774692 0.3966310265 0.4416265491
0.774 2.124436027 0.3966310265 0.4402498279
0.7755 2.101158494 0.3966310265 0.4388426773
0.777 2.077916388 0.3966310265 0.4374046052
0.7785 2.054711774 0.3966310265 0.4359351197
0.78 2.031546714 0.3966310265 0.4344337301
0.7815 2.008423263 0.3966310265 0.4328999469
0.783 1.985343478 0.3966310265 0.4313332825
0.7845 1.962309407 0.3966310265 0.4297332516
0.786 1.939323098 0.3966310265 0.4280993719
0.7875 1.91638659 0.3966310265 0.4264311643
0.789 1.893501923 0.3966310265 0.4247281539
0.7905 1.870671128 0.3966310265 0.4229898701
0.792 1.847896234 0.3966310265 0.4212158477
0.7935 1.825179264 0.3966310265 0.4194056269
0.795 1.802522235 0.3966310265 0.4175587545
0.7965 1.77992716 0.3966310265 0.4156747843
0.798 1.757396046 0.3966310265 0.4137532777
0.7995 1.734930895 0.3966310265 0.4117938045
0.801 1.712533701 0.3966310265 0.4097959436
0.8025 1.690206455 0.3966310265 0.4077592835
0.804 1.667951139 0.3966310265 0.4056834234
0.8055 1.64576973 0.3966310265 0.4035679738
0.807 1.6236642 0.3966310265 0.4014125572
0.8085 1.60163651 0.3966310265 0.3992168087
0.81 1.579688618 0.3966310265 0.3969803775
0.8115 1.557822474 0.3966310265 0.3947029267
