t  S  q  ell
0.396 4.484975997 1.100786865 0.2966168525
0.3975 4.499211646 1.100801219 0.2966646727
0.399 4.513269714 1.100815195 0.2967112329
0.4005 4.527148952 1.1008288 0.2967565632
0.402 4.540848127 1.100842044 0.2968006926
0.4035 4.554366022 1.100854935 0.2968436495
0.405 4.567701436 1.100867482 0.2968854613
0.4065 4.580853185 1.100879693 0.2969261548
0.408 4.5938201 1.100891575 0.2969657558
0.4095 4.60660103 1.100903137 0.2970042895
0.411 4.61919484 1.100914385 0.2970417803
0.4125 4.631600411 1.100925327 0.297078252
0.414 4.64381664 1.100935969 0.2971137276
0.4155 4.655842444 1.100946319 0.2971482295
0.417 4.667676753 1.100956383 0.2971817793
0.4185 4.679318516 1.100966167 0.2972143981
0.42 4.6907667 1.100975677 0.2972461064
0.4215 4.702020287 1.10098492 0.2972769238
0.423 4.713078278 1.100993902 0.2973068697
0.4245 4.723939691 1.101002627 0.2973359626
0.426 4.73460356 1.101011101 0.2973642206
0.4275 4.745068939 1.10101933 0.2973916612
0.429 4.755334898 1.101027319 0.2974183013
0.4305 4.765400526 1.101035072 0.2974441574
0.432 4.775264927 1.101042595 0.2974692453
0.4335 4.784927226 1.101049891 0.2974935805
0.435 4.794386564 1.101056967 0.2975171778
0.4365 4.803642102 1.101063825 0.2975400516
0.438 4.812693017 1.10107047 0.2975622159
0.4395 4.821538505 1.101076906 0.2975836842
0.441 4.830177781 1.101083138 0.2976044695
0.4425 4.838610077 1.101089168 0.2976245844
0.444 4.846834644 1.101095001 0.2976440411
0.4455 4.854850752 1.10110064 0.2976628512
0.447 4.862657688 1.101106088 0.2976810261
0.4485 4.870254759 1.101111349 0.2976985768
0.45 4.877641291 1.101116426 0.2977155137
0.4515 4.884816626 1.101121322 0.297731847
0.453 4.891780129 1.10112604 0.2977475864
0.4545 4.89853118 1.101130582 0.2977627414
0.456 4.905069179 1.101134952 0.2977773208
0.4575 4.911393546 1.101139152 0.2977913335
0.459 4.917503719 1.101143184 0.2978047877
0.4605 4.923399156 1.101147052 0.2978176914
0.462 4.929079332 1.101150756 0.2978300521
0.4635 4.934543744 1.101154301 0.2978418773
0.465 4.939791905 1.101157686 0.2978531738
0.4665 4.94482335 1.101160915 0.2978639483
0.468 4.949637631 1.10116399 0.2978742071
0.4695 4.954234321 1.101166911 0.2978839563
0.471 4.958613012 1.101169682 0.2978932016
0.4725 4.962773315 1.101172303 0.2979019483
0.474 4.966714861 1.101174777 0.2979102016
0.4755 4.970437298 1.101177103 0.2979179663
0.477 4.973940297 1.101179285 0.2979252469
0.4785 4.977223546 1.101181323 0.2979320476
0.48 4.980286753 1.101183219 0.2979383725
0.4815 4.983129648 1.101184972 0.2979442252
0.483 4.985751976 1.101186586 0.297949609
0.4845 4.988153506 1.10118806 0.2979545272
0.486 4.990334023 1.101189395 0.2979589825
0.4875 4.992293334 1.101190592 0.2979629776
0.489 4.994031266 1.101191652 0.2979665147
0.4905 4.995547663 1.101192575 0.297969596
0.492 4.996842392 1.101193362 0.2979722231
0.4935 4.997915336 1.101194014 0.2979743976
0.495 4.998766401 1.10119453 0.2979761208
0.4965 4.999395511 1.101194912 0.2979773936
0.498 4.999802611 1.101195158 0.2979782169
0.4995 4.999987663 1.10119527 0.297978591
0.501 4.999950652 1.101195278 0.2979785161
0.5025 4.999691581 1.101195278 0.2979779924
0.504 4.999210473 1.101195278 0.2979770193
0.5055 4.998507371 1.101195278 0.2979755965
0.507 4.997582337 1.101195278 0.297973723
0.5085 4.996435453 1.101195278 0.2979713977
0.51 4.995066821 1.101195278 0.2979686194
