ell  q
0.2648974867 0.3648974867
0.2609165311 0.3609165311
0.2569062208 0.3569062208
0.2528676945 0.3528676945
0.2488021379 0.3488021379
0.2447107834 0.3447107834
0.2405949105 0.3405949105
0.2364558456 0.3364558456
0.2322949613 0.3322949613
0.2281136769 0.3281136769
0.2239134576 0.3239134576
0.2196958142 0.3196958142
0.2154623026 0.3154623026
0.2112145235 0.3112145235
0.2069541215 0.3069541215
0.2026827846 0.3026827846
0.1984022436 0.2984022436
0.1941142707 0.2941142707
0.1898206792 0.2898206792
0.1855233225 0.2855233225
0.1812240925 0.2812240925
0.176924919 0.276924919
0.1726277684 0.2726277684
0.1683346423 0.2683346423
0.1640475762 0.2640475762
0.159768638 0.259768638
0.1554999268 0.2554999268
0.1512435709 0.2512435709
0.1470017265 0.2470017265
0.1427765758 0.2427765758
0.1385703253 0.2385703253
0.134385204 0.234385204
0.1302234612 0.2302234612
0.1260873651 0.2260873651
0.1219792 0.2219792
0.117901265 0.217901265
0.1138558712 0.2138558712
0.1098453399 0.2098453399
0.105872 0.205872
0.1019381862 0.2019381862
0.09804623606 0.1980462361
0.09419848807 0.1941984881
0.09039727897 0.190397279
0.08664494139 0.1866449414
0.08294380131 0.1829438013
0.07929617556 0.1792961756
0.07570436927 0.1757043693
0.0721706733 0.1721706733
0.06869736166 0.1686973617
0.06528668894 0.1652866889
0.06194088768 0.1619408877
0.05866216577 0.1586621658
