ell  q
0.4269910771 0.1269910771
0.4286477891 0.1286477891
0.4302703325 0.1302703325
0.4318591875 0.1318591875
0.4334148374 0.1334148374
0.4349377685 0.1349377685
0.4364284689 0.1364284689
0.4378874287 0.1378874287
0.4393151389 0.1393151389
0.4407120917 0.1407120917
0.4420787792 0.1420787792
0.4434156936 0.1434156936
0.4447233267 0.1447233267
0.4460021692 0.1460021692
0.4472527106 0.1472527106
0.4484754389 0.1484754389
0.4496708402 0.1496708402
0.4508393981 0.1508393981
0.4519815939 0.1519815939
0.453097906 0.153097906
0.4541888096 0.1541888096
0.4552547765 0.1552547765
0.4562962751 0.1562962751
0.4573137697 0.1573137697
0.4583077209 0.1583077209
0.4592785847 0.1592785847
0.4602268127 0.1602268127
0.4611528522 0.1611528522
0.4620571454 0.1620571454
0.4629401298 0.1629401298
0.4638022377 0.1638022377
0.4646438962 0.1646438962
0.4654655273 0.1654655273
0.4662675474 0.1662675474
0.4670503675 0.1670503675
0.467814393 0.167814393
0.4685600237 0.1685600237
0.4692876536 0.1692876536
0.4699976709 0.1699976709
0.4706904581 0.1706904581
0.4713663917 0.1713663917
0.4720258425 0.1720258425
0.472669175 0.172669175
0.4732967482 0.1732967482
0.4739089149 0.1739089149
0.4745060219 0.1745060219
0.4750884102 0.1750884102
0.4756564148 0.1756564148
0.4762103647 0.1762103647
0.4767505829 0.1767505829
0.4772773868 0.1772773868
0.4777910875 0.1777910875
0.4782919907 0.1782919907
0.478780396 0.178780396
0.4792565972 0.1792565972
0.4797208826 0.1797208826
0.4801735346 0.1801735346
0.4806148302 0.1806148302
0.4810450405 0.1810450405
0.4814644314 0.1814644314
0.4818732631 0.1818732631
0.4822717906 0.1822717906
0.4826602632 0.1826602632
0.4830389254 0.1830389254
0.4834080161 0.1834080161
0.4837677692 0.1837677692
0.4841184134 0.1841184134
0.4844601727 0.1844601727
0.4847932658 0.1847932658
0.4851179066 0.1851179066
0.4854343044 0.1854343044
0.4857426637 0.1857426637
0.4860431841 0.1860431841
0.486336061 0.186336061
0.4866214851 0.1866214851
0.4868996426 0.1868996426
0.4871707156 0.1871707156
0.4874348817 0.1874348817
0.4876923144 0.1876923144
0.4879431831 0.1879431831
0.4881876531 0.1881876531
0.4884258857 0.1884258857
0.4886580384 0.1886580384
0.4888842648 0.1888842648
0.4891047149 0.1891047149
0.4893195347 0.1893195347
0.489528867 0.189528867
0.4897328508 0.1897328508
0.4899316217 0.1899316217
0.4901253119 0.1901253119
0.4903140504 0.1903140504
0.4904979628 0.1904979628
0.4906771717 0.1906771717
0.4908517964 0.1908517964
0.4910219532 0.1910219532
0.4911877555 0.1911877555
0.4913493138 0.1913493138
0.4915067356 0.1915067356
0.4916601259 0.1916601259
