ell  q
0.4964836258 0.5466310265
0.4964679381 0.5466310265
0.4964514074 0.5466310265
0.496434024 0.5466310265
0.4964157777 0.5466310265
0.4963966577 0.5466310265
0.4963766529 0.5466310265
0.4963557514 0.5466310265
0.4963339409 0.5466310265
0.4963112085 0.5466310265
0.4962875407 0.5466310265
0.4962629235 0.5466310265
0.4962373422 0.5466310265
0.4962107817 0.5466310265
0.496183226 0.5466310265
0.4961546588 0.5466310265
0.4961250629 0.5466310265
0.4960944205 0.5466310265
0.4960627132 0.5466310265
0.496029922 0.5466310265
0.495996027 0.5466310265
0.4959610078 0.5466310265
0.495924843 0.5466310265
0.4958875108 0.5466310265
0.4958489885 0.5466310265
0.4958092525 0.5466310265
0.4957682785 0.5466310265
0.4957260414 0.5466310265
0.4956825154 0.5466310265
0.4956376735 0.5466310265
0.4955914883 0.5466310265
0.495543931 0.5466310265
0.4954949724 0.5466310265
0.4954445819 0.5466310265
0.4953927282 0.5466310265
0.495339379 0.5466310265
0.4952845009 0.5466310265
0.4952280595 0.5466310265
0.4951700195 0.5466310265
0.4951103443 0.5466310265
0.4950489962 0.5466310265
0.4949859366 0.5466310265
0.4949211254 0.5466310265
0.4948545216 0.5466310265
0.4947860827 0.5466310265
0.4947157652 0.5466310265
0.4946435241 0.5466310265
0.4945693132 0.5466310265
0.4944930849 0.5466310265
0.4944147902 0.5466310265
0.4943343787 0.5466310265
0.4942517985 0.5466310265
0.4941669963 0.5466310265
0.4940799171 0.5466310265
0.4939905045 0.5466310265
0.4938987003 0.5466310265
0.4938044447 0.5466310265
0.4937076763 0.5466310265
0.493608332 0.5466310265
0.4935063466 0.5466310265
0.4934016533 0.5466310265
0.4932941836 0.5466310265
0.4931838666 0.5466310265
0.49307063 0.5466310265
0.4929543989 0.5466310265
0.4928350968 0.5466310265
0.4927126448 0.5466310265
0.4925869621 0.5466310265
0.4924579653 0.5466310265
0.492325569 0.5466310265
0.4921896854 0.5466310265
0.4920502243 0.5466310265
0.4919070932 0.5466310265
0.4917601968 0.5466310265
0.4916094374 0.5466310265
0.4914547148 0.5466310265
0.4912959259 0.5466310265
0.491132965 0.5466310265
0.4909657236 0.5466310265
0.4907940903 0.5466310265
0.4906179506 0.5466310265
0.4904371873 0.5466310265
0.4902516799 0.5466310265
0.490061305 0.5466310265
0.4898659357 0.5466310265
0.489665442 0.5466310265
0.4894596907 0.5466310265
0.4892485448 0.5466310265
0.4890318643 0.5466310265
0.4888095052 0.5466310265
0.4885813201 0.5466310265
0.4883471581 0.5466310265
0.488106864 0.5466310265
0.4878602792 0.5466310265
0.4876072411 0.5466310265
0.487347583 0.5466310265
0.487081134 0.5466310265
0.4868077195 0.5466310265
0.4865271602 0.5466310265
0.4862392728 0.5466310265
0.4859438694 0.5466310265
0.485640758 0.5466310265
0.4853297417 0.5466310265
0.4850106191 0.5466310265
0.4846831843 0.5466310265
0.4843472266 0.5466310265
0.4840025302 0.5466310265
0.4836488748 0.5466310265
0.4832860348 0.5466310265
0.4829137799 0.5466310265
0.4825318744 0.5466310265
0.4821400775 0.5466310265
0.4817381433 0.5466310265
0.4813258204 0.5466310265
0.4809028522 0.5466310265
0.4804689766 0.5466310265
0.480023926 0.5466310265
0.4795674272 0.5466310265
0.4790992015 0.5466310265
0.4786189646 0.5466310265
0.4781264263 0.5466310265
0.4776212909 0.5466310265
0.4771032566 0.5466310265
0.4765720162 0.5466310265
0.4760272563 0.5466310265
0.4754686577 0.5466310265
0.4748958954 0.5466310265
0.4743086384 0.5466310265
0.4737065496 0.5466310265
0.4730892863 0.5466310265
0.4724564995 0.5466310265
0.4718078343 0.5466310265
0.4711429301 0.5466310265
0.4704614201 0.5466310265
0.4697629317 0.5466310265
0.4690470863 0.5466310265
0.4683134996 0.5466310265
0.4675617814 0.5466310265
0.4667915357 0.5466310265
0.4660023609 0.5466310265
0.4651938497 0.5466310265
0.4643655894 0.5466310265
0.4635171615 0.5466310265
0.4626481425 0.5466310265
0.4617581035 0.5466310265
0.4608466104 0.5466310265
0.4599132241 0.5466310265
0.4589575007 0.5466310265
0.4579789915 0.5466310265
0.4569772435 0.5466310265
0.4559517988 0.5466310265
0.4549021959 0.5466310265
0.453827969 0.5466310265
