t  S  q  ell
0.342 3.865985867 0.1024557392 0.1762303921
0.3435 3.885658697 0.1025376872 0.1763038263
0.345 3.905208445 0.1026176099 0.1763753838
0.3465 3.924633374 0.1026955552 0.1764451123
0.348 3.943931759 0.1027715703 0.1765130581
0.3495 3.963101885 0.102845701 0.1765792666
0.351 3.98214205 0.1029179923 0.1766437818
0.3525 4.001050563 0.1029884881 0.1767066467
0.354 4.019825744 0.1030572313 0.1767679031
0.3555 4.038465925 0.103124264 0.176827592
0.357 4.056969451 0.1031896272 0.176885753
0.3585 4.075334678 0.1032533609 0.1769424248
0.36 4.093559974 0.1033155042 0.1769976453
0.3615 4.111643722 0.1033760954 0.1770514512
0.363 4.129584313 0.1034351717 0.1771038782
0.3645 4.147380156 0.1034927697 0.1771549612
0.366 4.165029669 0.1035489248 0.1772047343
0.3675 4.182531284 0.1036036718 0.1772532303
0.369 4.199883447 0.1036570446 0.1773004816
0.3705 4.217084616 0.1037090761 0.1773465193
0.372 4.234133265 0.1037597987 0.1773913742
0.3735 4.251027877 0.1038092437 0.1774350757
0.375 4.267766953 0.1038574419 0.1774776528
0.3765 4.284349006 0.1039044231 0.1775191336
0.378 4.300772562 0.1039502165 0.1775595455
0.3795 4.317036164 0.1039948505 0.1775989151
0.381 4.333138366 0.1040383528 0.1776372682
0.3825 4.349077737 0.1040807505 0.1776746301
0.384 4.364852864 0.1041220697 0.1777110253
0.3855 4.380462343 0.1041623362 0.1777464776
0.387 4.395904788 0.104201575 0.1777810102
0.3885 4.411178829 0.1042398103 0.1778146456
0.39 4.426283107 0.1042770659 0.1778474057
0.3915 4.441216282 0.1043133647 0.177879312
0.393 4.455977026 0.1043487294 0.177910385
0.3945 4.47056403 0.1043831817 0.177940645
0.396 4.484975997 0.1044167429 0.1779701115
0.3975 4.499211646 0.1044494338 0.1779988036
0.399 4.513269714 0.1044812745 0.1780267397
0.4005 4.527148952 0.1045122846 0.1780539379
0.402 4.540848127 0.1045424832 0.1780804156
0.4035 4.554366022 0.104571889 0.1781061897
0.405 4.567701436 0.1046005199 0.1781312768
0.4065 4.580853185 0.1046283935 0.1781556929
0.408 4.5938201 0.1046555269 0.1781794535
0.4095 4.60660103 0.1046819366 0.1782025737
0.411 4.61919484 0.1047076389 0.1782250682
0.4125 4.631600411 0.1047326494 0.1782469512
0.414 4.64381664 0.1047569833 0.1782682366
0.4155 4.655842444 0.1047806555 0.1782889377
0.417 4.667676753 0.1048036803 0.1783090676
0.4185 4.679318516 0.1048260716 0.1783286389
0.42 4.6907667 0.1048478431 0.1783476638
0.4215 4.702020287 0.104869008 0.1783661543
0.423 4.713078278 0.1048895788 0.1783841218
0.4245 4.723939691 0.1049095682 0.1784015776
0.426 4.73460356 0.1049289881 0.1784185324
0.4275 4.745068939 0.1049478501 0.1784349967
0.429 4.755334898 0.1049661656 0.1784509808
0.4305 4.765400526 0.1049839455 0.1784664944
0.432 4.775264927 0.1050012005 0.1784815472
0.4335 4.784927226 0.1050179409 0.1784961483
0.435 4.794386564 0.1050341765 0.1785103067
0.4365 4.803642102 0.1050499172 0.178524031
0.438 4.812693017 0.1050651722 0.1785373296
0.4395 4.821538505 0.1050799505 0.1785502105
0.441 4.830177781 0.105094261 0.1785626817
